track_id,cluster_PCA,cluster_MCA,cluster_CATPCA,cluster_UMAP
3AoeaZs8dFemFJr3JdzOL0,3,2,1,0
1tkS8yt5NwTZkqFvZMxM0F,1,0,3,1
2Y8hY4rRRQQjdaZkkwzpd9,0,0,2,0
2XgGdD5d2MW4RNx8KnIjVh,3,2,1,0
7cgWWkpUaS94xoWI8lMGiI,3,2,1,0
6rurduYegrf5XSZrphuyF2,3,2,1,0
2mxByJWOajjiVsLWjNXvDJ,1,2,0,2
2mvffzYUJ9Ld9xhsF5DUjU,1,3,3,1
1oIdcFtf58sZbS7QyZQJ2P,0,0,2,0
6sIbv1oWOuma2qV907MUbk,4,3,0,1
4t1DkxexoMbIHfSHS4Uiyr,3,2,1,0
0og9wKFGgFFNQnrBe7eisG,1,0,2,0
5XRHGXut00SrJUFmcn2lQF,0,3,0,0
2GJyBJWPmnM7pK961cB6iV,1,2,0,0
1UREw2MCfU0xwBzCAjxlUD,1,3,0,0
6Zyz8lsnMFpIrCTuvGurCB,3,2,1,0
3eFoAIpRrhGCEISQxnoNFI,0,2,1,2
3e4QIt4wVVqsCqMqKxOrZd,0,3,2,1
3e0FzZjTXOUtiJGSClOBrI,3,2,1,1
3f0wz6zcA7XkQiGm0qNF5r,3,2,1,1
6kD7n19O9VEYQwENniEvPi,3,0,1,0
03XjE0nqkkQvktjlRXmsV6,1,0,3,1
6k67RdkVjTZj79c1cRz7IQ,0,3,0,1
5YjKdeES9QRJ8NmF4Xc8pV,0,0,2,0
20O2mCvJkmrZ5RNED9tbpu,0,2,1,0
7lCu7IgWLKeHBGcTR4HfgX,3,2,1,1
3fkPMWQ6cBNBLuFcPyMS8s,0,0,2,1
6ZLt6fyonW1xOGMBC9vJPJ,2,1,4,3
3gY6tiCNsuVi6s8kPV6aQg,0,0,2,1
1TRgZ55GFCKSbrTb62rmra,0,0,2,1
3dD9yyYTQ73SZvyOygyKva,0,0,2,1
3dBlOhEY4xdQB2Ge4NzULx,3,1,3,1
69P8aWFbgM3eD7UFSLPWsq,0,0,0,1
0C4KChnQFHNgtjbppUFooH,0,0,2,1
4urxRqBRiaH0i20OKBsgxc,0,3,2,0
697M5JB8FDIyRXEXgl1pBZ,1,3,0,1
6wywJ7RutAY0JL7cMP7uFN,0,0,2,0
1BvJmtaXsqtH438BcDPeBb,0,0,2,0
1BfR5GMOgW0peHkPxrwf11,1,3,0,0
6I0KEvFfWszVJiCy5hum4V,3,2,1,0
2mIrfke7vosXAEWfz6ucyo,0,0,3,1
1oaaSrDJimABpOdCEbw2DJ,3,2,2,1
1oZX407PWkU5ETtmRy3zL8,1,2,3,0
2lwi35A2ym3FAmSlvOGnQp,3,0,2,3
3BvqjMhMCLNlluQagWb589,3,2,1,0
3BrWLBC4WYx393yRUOlTih,0,2,2,0
2D4BSm5Z8Hq5zYbSgJwEOh,3,2,1,0
3bEkAkaKjxaC7DubsfCo1t,1,3,0,0
0Qxis7LXvwqhCO2qOKCmLX,3,2,1,0
6akVETVeqqPVvuBS5e0EB1,3,2,2,1
0R3TWpoxAhT3HDXM7tpRzS,3,2,1,3
3cfnGXJ9bmiWvFqEO6ff8B,4,2,1,0
3BbD2sqk7P7Rc9V0KF9o4s,0,0,2,1
5a1iz510sv2W9Dt1MvFd5R,3,1,1,2
5ZsAhuQ24mWHiduaxJqnhW,1,3,3,1
5ZkAx8zjLiSs1nMmBwJoZS,0,0,3,1
5aXTfpNOqLj35ydEiLio67,1,0,3,1
5aTsxlQlq0vIedDWZoqMWN,0,0,2,1
2E7W1X4maFFcjHrVrFA7Vs,1,3,3,1
6jreFSOTUAViWjKyzOC4Kg,0,0,2,0
3cMAS9DjZHrAnKvPrTIw7Z,1,2,0,0
0K6yUnIKNsFtfIpTgGtcHm,0,0,2,1
4Y3WqmBWmG23thvU9xEhMv,3,2,3,1
4Xn89qH8uKOumgvAGSvY3U,0,2,2,1
4XeqABCbUqyznqTgB8Ckzj,1,3,0,1
4Xbotg4PCLJw9cDx2dtZLK,3,2,1,0
1ocYa8PoVd5e2vPn0xHJcA,0,2,2,1
2aV8nAkyt5nsWdQTruzgmJ,1,3,3,1
13Soih2NRLeDx8Unbr22mx,0,0,2,1
4rVW6XqAsSaf5vOwc8FREW,0,2,2,0
4se25yP3bMpaMAlcxvyJ5Q,0,0,2,0
1BLOVHYYlH4JUHQGcpt75R,1,2,3,1
4VoJCUgNmnqG2qF0peDBkw,3,1,1,2
4WiiRw2PHMNQE0ad6y6GdD,0,3,0,0
1orVKbp6vqtfAPOmvRofVq,0,0,2,0
5bU4KX47KqtDKKaLM4QCzh,0,3,2,1
5bTuwAgYUD5MABOIPH8ZMt,1,3,0,0
4Xba44w0LihzNJj1xgjs8J,0,0,2,0
4XX1pFUkQOZTYp6Hb6a6Ae,0,0,2,3
4YMQXzscifAREG0a7KNGhB,3,1,1,1
4ZVZBc5xvMyV3WzWktn8i7,0,0,2,0
7dNxxkapvf5eRkw24PHSpy,0,0,2,0
4oa14QBfWRDfJy2agySy0L,3,1,1,0
21xzFXSL2XkZ2mIzDDAqTK,3,1,4,2
1VNvsvEsUpuUCbHpVop1vo,2,1,4,3
2E2ZVy2fxslpAUgbb4zu84,0,0,2,1
4qDHt2ClApBBzDAvhNGWFd,1,0,3,1
4q3biaQQoADspV16lbsfPH,3,0,1,1
7d4ZrG3Cer7jbqIl6wOI6D,0,0,2,0
4r8JqkhpTb5tzSKKHnVJIJ,3,2,2,1
13lZDbwonGhOflQLQIfdtZ,3,2,1,0
4qRcjFkFqSpLBzcbLDt7HL,0,2,2,1
4m3ljlctmzWajEZPgxXOBb,0,0,2,1
6BskTMfDjXVzeqQHOau5Vi,0,0,2,1
4nOygULhEuDO5ZBRNPFaso,0,0,2,0
4nBG4RjDuiAa6Q7akigZI9,0,0,2,1
4mnOVRRXsaqg9Nb041xR8u,0,2,2,0
2cLOhJv1hQQRLBf3eVJOHV,3,0,2,1
19t5GSN3XsLB7UOsZD8Fwv,0,0,2,0
6GSkLS2y4ZnnZsuRAj975K,0,0,2,0
4bCOAuhvjsxbVBM5MM8oik,0,3,2,1
2j3GxEsbNYNeEzz86wDY4J,1,2,3,1
7m9XR7FquXLP1FewdAcNS9,0,0,2,0
6c1QaQHdDhtFMfUkhueuXK,4,0,0,1
3Ddny34bFoYBb8dIGq5lwp,0,2,3,1
779UN3kabApm2zfqX549vf,3,2,1,0
5uYHDSKVHfHxBLgYf4H6SH,1,2,3,0
2kWowW0k4oFymhkr7LmvzO,0,0,2,1
1XNAH3h63O1hWFcgyHGbjf,0,2,0,0
3WATWS2Ywo5HeHtG0bE2iZ,1,3,0,0
3W2reBya7FkjHCP1B2nmQr,0,0,2,0
6cQ8IRL1UQR11v4wD4wjo8,3,2,1,0
3X3BiiDYiPVIn5gEpO9HiF,0,0,2,1
7HPM13Xek5XoRWxRzHfvkB,0,0,2,1
0lqgo6rIBS0nVsvppZC3Ay,0,0,2,1
2BydLQAh7CUIFvSEqAMc4x,0,0,2,1
74SUn8w4lYSwgOGPvVZiEo,1,0,3,3
2B98ljvzqpCVgt5reTHq28,1,2,3,0
7mWBvNosCez1ry9f1ba197,0,0,2,1
6cKlr2BOXBaqiuaHUY5Zwo,3,0,1,0
1WSGTYKLEpKfNQYYW5Oymt,0,2,2,1
3XKIUb7HzIF1Vu9usunMzc,0,0,2,0
3XHrTm6WE2BOHafLwTT3GR,3,2,1,1
75KrTLbcLWgCcldZGxZR12,3,2,2,0
2ACs0dJwkSsvNZvEbvFurK,1,3,0,0
04UzZSWfw8hkK832P27QLq,0,2,2,0
1dHiSGzb9WFtDKnBFJs4KO,0,0,2,1
3GP7l2bmXT6T2FNAzERwBr,0,2,2,1
3FnDv33WrrMtuEr7hNR3ev,1,3,0,0
5fXslGZPI5Cco6PKHzlSL3,0,3,2,0
5fWG4JDot8nHCte7gUdMUS,1,3,0,0
5u6y4u5EgDv0peILf60H5t,3,0,2,0
5u5F7qLDvZjBSktaDp4HxB,0,3,2,0
5g1BARk25uUJtEPSUwcjnU,1,3,3,1
0lQaP3ttoUjMprcvRu3yeI,3,2,2,0
5fpEDGQX0Ah3utGnFYulQZ,3,2,1,1
7537JfhvVpEqkrY2CIY7zu,0,0,2,1
29kUiQdEvB9q7joHiYZNJ3,0,2,2,0
3UrNOHCzVxX2KZbNcKQAyu,1,3,3,1
3UULkHdmLDqBDPmBYltoRE,1,3,0,0
6d4FWjx72iuRWzn1HwywLK,1,0,3,1
3Gk1LfB771PIEGgsEa7gcV,0,0,2,0
2AlYncTpVHKwHb55F9lF6O,0,0,2,1
7dsImih2L25fa6qjNphBI7,0,0,2,1
6CgNoAbFJ4Q4Id4EjtbXlC,3,2,1,0
16GUMo6u3D2qo9a19AkYct,0,0,2,1
7dblNGnRXEBrVJunazs2U5,3,2,1,0
6w1k5KDajzJSqPJzMYsQhA,4,2,0,0
4blqlsA1uf2d2I40E90EUC,3,2,1,0
6FxdAycUNPT8gHH5JhG2xI,0,0,2,1
2iXBZ32Fz5VDCLeE0JIdX5,0,2,2,0
0l6g8Z8mqGbGXFOjigYetD,3,2,1,0
5tlKygvcLAJr1dfQ94OsTs,1,0,3,0
5tiZBnx5IvETA0Pj3gELjn,0,0,2,0
0OfaueVeRebAfWsAHajj3z,3,2,1,1
5tAa8Uaqr4VvA3693mbIhU,0,0,2,0
5jZ1Z2GFTf2gwmFc3qiUxs,0,3,2,0
4iya38ctQ1httyA6NOG9oW,1,3,0,2
4iwjEJYExvmBM5w75RTuLv,0,0,2,1
2iFgHPoa7FNHwgLnjXzu7F,1,0,2,0
4cFwhwH5ydnHgB0Tv3lZsm,0,3,2,1
4c8erEn1DjLoDp0CRLkNnq,0,0,2,0
0YZ3J8xzGwLOg4yEgST1YK,3,2,1,2
4cQJ27R11K634x5qCOwKW5,0,3,0,0
1qAuIPMALdFtGv2Ymjy5l0,1,3,0,0
22PTmk4mzAVi92WiQPAcFp,0,0,2,1
0jqblvsI9LBY4irmLVqqEO,0,3,2,1
5jyUBKpmaH670zrXrE0wmO,1,0,3,1
3HM4NePuYAqdXpAGBk7nNz,1,3,0,0
3UnfOb5hmnf4KF7NIgAj9a,3,2,1,0
3I4WFddKpe2PGZWFh7f10J,0,0,2,0
7n3WO6ESKS1uCI9fgkGs66,3,2,3,1
0AzD1FEuvkXP1verWfaZdv,1,3,3,3
5jmwL2MniQj9ldptIm1h1B,1,2,3,0
4d16JADh71pTeqx0vlHL69,0,0,2,1
4eChbtoFoOmWQt03aRDzaJ,1,3,3,1
1qUHD9oPIMFHKpR12NY2KC,0,3,2,1
2gdCsrNrQlMj2EFnsMFUHA,2,1,4,3
2ecGP5xUE5126x6yHa7J6E,0,0,2,1
5krhFNgUcYHwXlNPJJYzFM,0,0,2,3
22sS7JkzeVeq4vOPCB6Fbj,3,2,2,0
6dr7ekfhlbquvsVY8D7gyk,0,2,2,0
3GahMRXI3rL2JVeSLZBRnF,3,1,1,0
0jRY4XO556pn1zHZAoY3ph,0,3,2,0
16w8ZGVSjI4TlTLV8VimBY,1,0,3,1
2eXSPTZmhkXRGob1hsFdVd,0,2,2,0
2eRmD96ncTEgQwJmXa6rrg,0,0,2,0
2eB7JqIY4hTTSz31h6bjwR,1,3,0,1
4hv9mEWi4911k1uhU4fPEH,1,2,2,0
7dfl9X38RhIvB3oSmmneq3,1,2,1,2
4eqHEzFsCCiGALC1MHbqnU,0,3,2,0
6EB454nVg2u6sbeCvWAPej,0,0,2,1
2gNMXJDKRmKWuevBGjN8wo,0,2,2,0
2fytePz8UsbUr8n33QBEcm,3,2,1,0
17lu4tymfnhmcIDlzBbtAb,1,3,0,3
0j55p8YRAPG8yajtNyjt6A,0,2,1,2
5mFMb5OHI3cN0UjITVztCj,0,0,2,0
5rwq6R0Uq0BngM3rdmCeNg,3,2,1,0
5mqzhMuUpvnMfwNz6iepmO,1,3,0,0
5npCUsfrlhdyjxyCa32maW,0,0,2,1
7I6mwEFQwpTu5ciVZWFpd4,3,2,1,1
23tSVCziOnXVAyayQt0Bi7,1,0,3,3
265Anh9hGoozFigjUVLUeD,0,0,2,0
5pRElcsPZrgZXkoON2o5Go,1,3,0,1
251PNRmJU9KcUnFQAB5t6I,3,2,1,0
5rWIO1uP0GwAoU45RTBJ2F,0,2,0,0
0B8drtTSp68pZdkmVrG9ZA,0,2,2,0
3KPwt1LBpt1jVSHz8GXERo,4,2,1,0
3PG6V5yuFfo4APiovOQoRv,3,1,1,0
1ZMq0qzXfGnFo7BN03yddJ,0,2,2,1
0OlnLZY4cmQzT6ZGttvWBM,1,2,3,1
4gZGAVECoiutzp64KSHNjE,0,3,2,0
4hOsYVSWKWP71u3yQbcqZB,3,2,1,0
172fMG26G2OoEzzg0wn26r,0,2,2,0
4hAmLeBT1Ryk2oxSMMiJ7z,0,0,2,1
63BokRfXSQhEU6Qi2dSJpZ,0,2,2,1
7Fv8Qp3tTSbSS2VjryUF7L,0,0,2,1
5ArNGisLzrNOIVwWajRRdt,1,0,3,1
2POEnW8xvLI8o3zcm61tJz,0,2,2,0
2Ozc0me9PV5vlt8cokwdvI,0,0,2,0
0HU5JnVaKNTWf6GykV9Zn8,3,1,1,0
1xFkcJjWuLlq8CIymwSTw9,0,0,2,1
2xXPVOKw75Ouju8Qu4SdIA,0,0,2,0
49COPp81lGS9Hl9OwKlsKl,0,0,2,1
4AuLkMqJdyQyGeShCU5ik3,3,2,1,1
4AoQVhME8Ko6LNm4lV2wwQ,0,0,2,0
06YVd30bpfbyLnfNp4Lsnf,3,2,1,1
6h3lMAmmpQDFqoHk9F99IR,0,0,2,1
6flgMTTqhbJSNryAPCYcvA,1,2,0,0
1a2iF9XymafjRk56q7oCxo,0,0,2,0
3KiexfmhxHvG5IgAElmTkd,0,2,2,0
5piJiL6aRhvrKBa9YuEfS9,4,2,0,0
7Hr1Ignop7cymbE3FbOtXa,1,3,3,1
0wCWfjqo0FV1CDseDGD0cV,0,2,2,1
0wGrTrI43CKmfzbFNNhftb,0,0,2,1
62o8KoI44JfN7aYxgTnPvh,0,0,2,0
3MaHYFW7xgAPIElN7ONfld,3,2,1,0
5CI1FP2Volc9wjz2MBZsGx,0,0,2,1
5By7Pzgl6TMuVJG168VWzS,3,2,1,1
0cpyy8xLYRt1OdlnqPmMnm,4,0,2,0
5BkNCuxzzid0gz9sx3NNbX,1,2,0,0
0HT6xI2MTQ7qk4yNA1IZUd,3,2,1,0
7vvRkLPIvfjjmCIqNxBuEZ,0,0,2,0
1wnozUBSe7OMpmZiTPJC5j,3,0,1,0
0HTb4JfMtMkMYUtyd19In3,3,2,1,0
0vzSAyinyA619ZbrOaAi04,0,2,2,0
0d1ujEcFwTqA4kWliTSJim,0,0,2,0
59wlTaYOL5tDUgXnbBQ3my,1,0,3,1
2Q3UgGcvhdaX6k13PDNguP,3,2,1,1
58r4JuwHhXLAkttkaUZfLw,0,0,2,1
3NEgsdTwk3tIjt6x4d2VzE,3,2,1,2
7A8caPxvrT8ZgLvQPPUCcj,1,1,3,1
3MtP9T0WF4xbIo8vqHYeXM,3,2,2,1
1awtp7rf6ajhGY9BgzCHeZ,3,2,1,0
58gqyeFXhOttZW3yetJGPN,0,3,2,1
58SIEtTjWErr0yEXVBKxvd,0,2,2,0
0cXFXgFns7sIMmTpqyGRmD,0,2,2,0
63bWXWGcWnRQvdS8bJWdkB,0,0,3,1
0EmYZZ8OqeALedVhijSjsg,0,0,2,0
1wIfq9Zul77qAtokyLTlXr,3,2,2,1
2RJfK2pOvGpnxC255YOy5k,0,0,2,0
5DYfTyqUNBmOnQtljQjYk2,0,2,2,1
5EgYDyMDCi8X0zDydTF7Rb,1,3,0,0
5EbX5xL3O2xT8FxCpYzgUO,1,2,3,0
620GB7wI2P5ltdAy4hJVHZ,2,1,4,3
0PKmDncVOiNQLO6D1P6PXi,0,2,2,0
6fw12s3vAJQAt7lbICodwC,0,0,2,1
3Nku6gLNqnwUuq8GLkqyhW,1,3,0,2
1aQ58u4guUf999iQX3J2HF,1,3,0,0
7namdlOhbtsc8FvoSafOQt,3,2,1,0
2Rmw7J0krEU75ffhkaK93D,0,3,2,1
57nOpVSc3j9o03Cr928ZM4,3,2,1,3
6zDs6zI94L761vd0cVScTT,0,0,2,0
0HnbfIzOu6eLF8Kb1mT9Wl,3,1,1,0
55vxJOfCXlkiFzELyNTYQm,0,0,3,1
56y8h73SZXnIzR0fGSQlca,2,1,4,3
64Ny7djQ6rNJspquof2KoX,4,2,1,0
0Hfah746oDkvCS7ySP3k1c,3,2,1,1
2RnPATK99oGOZygnD2GTO6,0,2,2,0
5FiXhM80sP4yg6tEnHkZZn,1,3,3,1
09cgbbadzZSKFd1hGN23p5,1,3,3,1
7MkysLvt3L8UFji2PceoFU,0,0,2,0
5FQXMRDSTkn9fowDJ3kZo8,1,0,0,0
0v0XYK0pLgsPiq5u4FKHaw,3,2,1,0
0PLhwCmQ7cC3ThRGPn3HxF,0,0,2,0
3Kim4tV3HTnpaELmIh56lI,0,2,2,1
3KhwEuqLNjHfsKaBDo1yVh,1,3,0,0
3OAFzjwWionh8OfM4kgf2R,0,0,2,1
6g2BiiVQqY5v1S4HIrM54F,3,0,2,1
56Cmy1rCQ35V2Q7groYiHl,3,2,1,0
0cE68B5sCz9f3snJ5ueTGZ,0,2,2,0
55ruPNJ55uKjtm77nf3lPD,0,0,2,0
0c5nqQNIH07Lh16AOjqEPQ,4,3,0,0
7G6WuVZuTbF6JcnA9wOvsD,0,3,2,1
0iXLwnLmLwn9y54JtBTNxY,4,2,0,1
0yccHAlypw9zM9Pf33lLjd,2,1,4,1
2S8zzsvlurouRcb7zbJOz1,2,1,4,3
2TK2KSrzXD6W01qjXVjNGh,4,2,0,1
7bJSiwLFnhoO7g83bWkCtA,3,2,1,0
2SrVGpjv0mqCR6j9EZPSm2,0,3,2,1
2TcRvzS7C22LePsokUOHnn,3,0,1,1
7w1taFiEu8GGQJkzQaEWpx,0,2,2,0
61QSuw5VlC0LTS8WMO356g,4,2,0,1
0uLPKDuIhkIhttiwezNdiG,0,2,2,0
6yLIqXX9edg1x0HZS7cZEv,1,2,3,1
2UKkLqST2xWpK8n1b0Xr5Z,3,2,1,0
53DVsTZvB16BDP30XmfSef,3,2,1,0
0zHZSO80CTxNtvtRhveHRJ,0,0,2,0
6hEJvWfNOvTUhLuV1Or1of,0,3,2,0
1ZkmPku85veww4fF66aUFF,2,1,3,3
3P4Lsg2MNqG8XLXZJUo4GT,0,2,2,0
65krtHkaYLPr0mEbjL61UP,3,2,2,1
1y748kOQshZECWk5MddfOv,0,0,2,0
2NBYiYtI4v1ujkhHZBq3xw,0,0,2,0
528CAH5pTLq86oZ52fHifA,3,2,1,0
7bi5vk9KoY6Flkat31ViYD,0,0,2,0
0zsA45R0SQPfqC5TyDOqY8,1,3,3,1
0zzRxtfO5FGxKdqq4OKmlw,0,3,2,0
51EUKH2M1QGN50iGUlnxmU,0,0,2,0
60suOlM8VpTVITPFeqth8r,3,2,1,0
50f6Sc85lbQgEaOfQm41Zr,1,0,0,0
1YQWosTIljIvxAgHWTp7KP,3,2,1,1
3PzAUMMxPcaXEfWEvMx469,0,2,2,1
7bp5DfkdK1OAvNJ1U4HfDA,0,2,2,0
2UscVwaSo0fbaX5QxVgqH8,2,1,4,1
2VSGzQqy9nqJefcYGJNWst,0,2,2,0
50DMJJpAeQv4fIpxZvQz2e,0,3,0,1
4zLSkwZaiMfzzapPCbdG90,0,0,3,1
2VGQ342iuqj6aSaYbyBQVJ,1,3,0,1
70w16KjhO0HQz6eqllKYJo,2,1,4,3
70p3HYq9iHZisJqpDmWd1U,1,3,3,1
0bGJHUPR6ems9tzIljlPFR,1,0,3,1
4yffABDkB5A9flvr9vQFck,0,0,2,0
7c1Dar0pIAW7w5TzaGjt9t,3,2,1,0
4yMbbysldl7E3WgiaugnwM,1,2,0,1
11X4Gw3T4hoktVruLgTnm1,2,1,4,3
23E53f3C9SJ9MqBh1f6hEw,0,0,2,0
00J8yszzb5PR6ZIvSBtg0Y,1,2,0,0
11Ojp7JniVvwd0gmgvyKkd,1,3,0,1
67p96tIoC4ESrod9kW331R,0,0,2,1
6xXlurslWqFuyqTCBlErzX,1,3,0,0
6xWbpC8KpcItoGd8ZOKJlU,1,3,3,1
2XWjPtKdi5sucFYtVav07d,0,0,2,1
4wkQmYpAaMe41Rc3sYZ7Vz,0,0,2,1
4w7lBzX0EcDuy8tQLQvjC2,0,0,2,0
7cUHFTxJhxtZ5tpY34SMRw,1,3,0,0
7cdy4PbCdDZZNjyxoZyE0c,0,0,2,0
7cZlFUJO4BjedIErzdP6iq,3,0,2,1
4vsLtmWxiRMhzW5ZkGw7mX,0,0,2,1
4vlMdXsRpAIXYggwbNHZSv,3,2,1,0
1tfVpMI8G6EakZU4rEja4w,1,3,3,1
68UU9oaQtMDnh6PRlW842H,0,0,2,0
0ErzcmZ2gIwX7X0xSMQPix,0,0,2,1
3RsEvBUaNT9MXqUvQVuK1G,0,3,2,0
0Pie5DFAHHxpkONFUsAI6s,1,3,0,0
6hqt1z34Oz0OZtSfy62OFD,1,3,0,1
5L2l7mI8J1USMzhsmdjat9,0,0,2,0
7MEHTWzEi3z7P2jEWAcdHZ,4,3,0,1
0djZ2ndRfAL69WYNra5jRC,3,1,1,0
09u787BYeYIGd2mFIJ505t,0,0,2,0
0tPGKwBnhD2pxeUoGxpZYB,0,2,2,1
0tL0JB08d5De5zBko245Y8,2,1,4,3
7cpC2EuFMexgy392K13RZb,0,0,3,1
2ZMkjvuOQOD9HLplTDjbTA,0,2,2,0
4tjLYTXFqZhkUDga4bQ0yl,0,0,2,1
12niARgkwxGsklcEwh6GlG,3,1,1,0
0C6G3mqMjVcIgTWbK9nFIE,0,0,2,1
6eFlqtmgYckrLelrV4oc9C,3,2,3,1
3IDF7N86lrcWaJEt9C1gbS,1,3,0,0
1YMLgvsQdE27r30q0fsLeV,0,0,2,0
1YMBg7rOjxzbya0fPOYfNX,0,0,2,0
4tPL9PeVZY4c0jUPtSD5nx,0,0,2,0
6wVViUl2xSRoDK2T7dMZbR,0,0,2,3
69mhZKG0nDbSK7NoINWEsE,0,3,2,1
4t77OsiudWy4timV32lPa2,0,3,2,1
7F7kL3i6SDEIbDcoJZGiig,4,0,0,1
7F5rc8a0xD6DCloB2kROq9,3,2,1,0
2aEeghgUcnu75tzcolFMfs,0,2,2,0
5LAVhynnTmj9VJjW8xGZdP,0,2,2,0
5L95vS64rG1YMIFm1hLjyZ,1,3,0,0
2LO5hQnz5rEaRwkGUvZcHN,3,2,1,0
2MSgFefjK0T7Iwjvr3OKqV,2,1,4,1
6A8NfypDHuwiLWbo4a1yca,1,3,0,0
6dwkFmLUz6hx2CZG2EqLol,0,2,2,0
13QIjo2iGBgl56mNDjJOet,0,2,1,2
4rSmmC6OYmjVOYxr8ruVWN,3,2,1,0
0aZJGkkXR3DgaFqo5sB8ot,1,3,0,0
4qVR3CF8FuFvHN4L6vXlB1,0,3,2,1
1418IuVKQPTYqt7QNJ9RXN,3,2,2,1
14EORgkbXqIx5K4Haucmnb,4,3,0,1
6AbVJjzv7thIvmMCuhZrmK,1,3,0,0
2bDENJyfbxj0neGiXUFvIX,1,0,3,1
5M8goiFYynmNxhueYW6grR,1,2,0,0
4oNVmnywnXguyk76wkMuIb,3,2,1,0
4nX9XlGazE4EkOJQyrT64j,0,2,2,0
4mGdjNMo0RonTlOEb7cYg4,1,3,0,0
2LVw2bIK99go1NdD77dUCW,0,3,2,0
5N5GaRpXYZl5ZKKU5a5LtH,0,0,2,0
5MdZOhx2f37BPtxaEn0F85,0,2,2,0
0OdztoASgKBBNcAgtErk0X,3,1,1,1
5m7on0zpnmeAXy72ANrmfU,0,3,0,0
1yc53HK08sDab7PDFgnLWk,4,3,0,1
4lmtILzOIIvOzMBPMUzvKx,1,2,0,0
6Bm6qUCSatPAqkQllFL7oA,4,0,0,1
6C8JJFoGC4dkVtAHVK3iif,0,0,2,0
7u9BIFBgxuqntGW7wO5lMs,3,2,1,1
01yqm6MIIlCdOXCtrYJpRx,2,1,4,3
2cgamRofJ1iWxAHD801DNu,4,2,0,2
16Cs9KsHzgunxaEfGrXysG,4,0,0,1
0sjxRg1VlYfx4YG7uxurrq,3,1,1,1
2dbA4sPwu3iK72c0mA6907,0,3,2,1
4jU7NPkz4HVnM4hweqNhI1,1,2,0,1
089PFeXotzDLNQz9NCk6pF,1,3,0,0
0871AdnvzzSGr5XdTJaDHC,4,3,0,0
6vEL7E8TGzrxuxbrgdlkLL,0,0,2,2
3HNTLCpAGnizbyJmk7466r,1,2,0,0
3UkPmK7Sk0wuLXzVnQihva,0,0,2,0
1XPta4VLT78HQnVFd1hlsK,1,3,3,3
0Q7Jp3aCwfYnSnbMDoXWyR,3,2,1,0
3GrCQPpKqKzOcKfMAoqn82,3,2,1,2
3U3gHqRwjam6CxwW68m30z,0,2,2,0
16dlDlLW9Uv8lmIUvAXAjG,0,0,2,0
4ig3DcNoj3UfPdhL2Rw9J1,1,3,3,1
4iEJ3AXbzJYSK59SkH3DMu,0,0,0,0
2f2hbFjim051DVx0o8o4rU,3,0,3,1
1rMEccgwbKt3qmAXeBqOyZ,0,2,2,0
0sMra9TqwOskuvn4eR11n3,1,2,3,3
2JO3HwMRPeya8bXbtbyPcf,1,3,3,3
75n7mraeMycQOl2sDGYaTe,3,2,1,0
5mnvugwfFYnJm9zuyGkgqF,0,0,2,1
5mc6EyF1OIEOhAkD0Gg9Lc,1,0,3,1
4ghGrdxwqLA6ZoCiu0u4IR,0,0,2,1
17VP4tofJ3evJbtY8Tk1Qi,1,3,0,0
4fyR24BKznXBLNkK8LwWla,0,0,2,0
6uuBSo3wXnosEWVXRzZDTf,3,2,1,3
4eTIe5eqds88bA9ua6p5p6,1,3,0,1
0Ja4hLKiUSw01E01pJ1yGr,1,0,3,3
186bb3vDk1yzNK5u3e7h7O,1,2,0,2
4e9hUiLsN4mx61ARosFi7p,4,3,0,0
07plVccQ0N6FTTTonk3c2M,0,0,2,0
4dkoqJrP0L8FXftrMZongF,3,2,1,0
4dk40nfaQav6b4ZsJ9OYUo,0,0,2,0
18QN5s8wxFP61qsKPLiBue,1,3,0,0
4eOcd47wPU3ixxYw0spREl,1,3,3,1
4cJsJdwEp3y4K1slV5fRZm,2,1,4,3
4dPVmeisPfQrLcjx0Wz1KW,4,2,0,0
0Yld4eVEV6rBvpijVU2s6l,3,2,1,0
3VOgOT6SNjrRjhjuisphY7,3,1,1,0
3Uvx1TO0Kg5HgGPk58lHXv,0,2,2,0
4d2ZJ9W7dkQuITwUCTuD5n,3,2,1,0
4cTSnpyaIR1qGaTOLJunDM,0,0,2,1
6FOpPA0a80RuBqqgDozvja,1,3,0,2
2JhJOPGvtqMpj5RQC8cIYf,0,2,0,0
7x4b0UccXSKBWxWmjcrG2T,2,1,1,3
2JOTbHmj0jwBM9bHgcVEOq,0,0,2,1
4bNqSJ92afDvDZiYgpckVf,0,0,2,1
6tPA07JAS9p9mEOVhLdFJp,0,0,2,0
19EZKr7Kf0XWCcspyWL8Rp,0,0,2,0
2iZeKe5avjtKVmjfSFkpxd,0,0,2,0
6cA0wDujtrbg5W2rgNTJR9,3,2,1,2
2iL0W5qi0ivZ9WRXbZ74cS,0,2,2,0
2HPB3px8MJZRMfu1L65Z41,0,0,2,0
1zAkNzJZVPrWDCnowb1vpZ,3,2,2,1
6ts1KCOudfDYXYfyWtq0k1,1,3,0,0
6tkl6rjuXWtVOCaXSSSCz2,3,2,1,1
2jfk3m8nq5IvB35s2xIs1O,1,3,0,1
78MI7mu1LV1k4IA2HzKmHe,3,1,1,0
0YLSjVxSb5FT1Bo8Tnxr8j,3,2,1,1
4a1WLOoydq7u011UG9jjC9,0,0,2,0
